Hash,Message,Parent Hashes,Is Merge Commit?,Modified Files
1f972427fc6c9b22da97ca8b89c194bfb3988d6f,only global rank 0 can log tensorboard data; avoid multi gpu/node race for the log directory (#296),['376818ef9df2d9d8932beb7adde10f89b3653570'],False,['deepspeed_light.py']
3cc96e17f1e313148da7d0d349392c584c286ed8,"Avoid deadlock for unsynchronized non-zero checkpointing (#297)

* Avoid deadlock for unsynchronized non-zero checkpointing

* Fix formatting issues

Co-authored-by: Jeff Rasley <jerasley@microsoft.com>",['871f7e63056be679cbe5784ab4cc1da347648940'],False,['deepspeed_light.py']
e50b8838e0aad4edc18cde5b0b89c7774943f6f7,"Fix nv_peer_mem version (#304)

* fix nv_peer_mem version in dockerfile

* fix security issue, remove pillow dependency (this is only needed for cifar example which has its own requirements.txt)",['97c5427372fa86a3c31c7d9f1662c1e806674da1'],False,"['Dockerfile', 'requirements.txt']"
c35e9441d54d76b2eecf1b252621507a0dc952b8,"Removing () from assertion. (#307)

The parenthesis alter the evaluation of the assert() and it will always evaluate to True.",['9d07d756aa935ceb650e0e67a90298e57b29627d'],False,['zero_optimizer_stage1.py']
29c5fe26112f417c25955baab8e9dc7d7f33c5e4,"Add webinar link (#309)

Add webinar on-demand links and update readme",['c35e9441d54d76b2eecf1b252621507a0dc952b8'],False,"['README.md', '2020-05-19-press-release.md', '2020-05-19-zero-stage2.md', '2020-05-28-fastest-bert-training.md', '2020-07-24-deepspeed-webinar.md', '2020-08-07-webinar-on-demand.md']"
cd68e6e55a2155ffaea681b18e012aafd686dce4,"Fix+tests for get_lr from lr_scheduler before training starts (#310)

* add fix and tests for get_lr from lr_scheduler before training starts",['903a41a59d6d5ae8817fbdbfd5014efc0f7356f8'],False,"['deepspeed_lr_schedules.py', 'test_lr_schedulers.py']"
892ece67696c5153db2bc871ecb8be7339b33c73,bumping DSE commit for pillow security fix (#312),['cd68e6e55a2155ffaea681b18e012aafd686dce4'],False,['DeepSpeedExamples']
7240abf3550e20eeb361434ef342605640bc3847,"Samyamr/grad acc stage2 (#338)

* Adding gradient accumulation support for ZeRO Stage 2. Changing all Megatron-LM tests to also test gradient accumulation

* Gradient Accumulation support for Stage 2. Model tests added to test the feature

* formatting

* Update deepspeed_light.py

removing comment

* Update ds_config_func_bs8_zero1.json

reverting this file back. Its not needed for this PR

* defining baseline prefix

Co-authored-by: Jeff Rasley <jerasley@microsoft.com>",['458c0d92f54bc4895d743d7ce1be80d8f738c48d'],False,"['deepspeed_light.py', 'deepspeed_zero_optimizer.py', 'ds_config_func_bs8_zero0_gas10.json', 'ds_config_func_bs8_zero2_gas10.json', 'run_func_test.py', 'test_common.py']"
f4726b75c45d0535301a89d10a2b2bf6b337e020,"Update run_func_test.py

Renaming config files to gas3",['6122a74ede9a878f514912a421468521e7de4e1f'],False,['run_func_test.py']
e5bbc2e559aeae7736e581a7495909e473c2e37b,"Sparse attn + ops/runtime refactor + v0.3.0 (#343)

* Sparse attn + ops/runtime refactor + v0.3.0

Co-authored-by: Arash Ashari <arashari@microsoft.com>

Co-authored-by: Arash Ashari <arashari@microsoft.com>",['838f53b7613d65fd8260bb76331ce5b8b0911848'],False,"['.clang-format', '.gitignore', 'Dockerfile', 'azure-pipelines.yml', 'basic_install_test.py', 'ds', 'utils.cpp', '__init__.py', '__init__.py', 'launch.py', 'runner.py', '__init__.py', '__init__.py', 'fused_lamb.py', '__init__.py', 'bert_sparse_self_attention.py', 'matmul.py', 'softmax.py', 'sparse_attention_utils.py', 'sparse_self_attention.py', 'sparsity_config.py', '__init__.py', 'matmul.tr', 'softmax_bwd.tr', 'softmax_fwd.tr', '__init__.py', 'transformer.py', '__init__.py', '__init__.py', 'checkpointing.py', 'config.py', 'config.py', 'config_utils.py', 'constants.py', 'csr_tensor.py', 'dataloader.py', 'engine.py', '__init__.py', 'fused_optimizer.py', 'loss_scaler.py', 'unfused_optimizer.py', 'lr_schedules.py', 'utils.py', '__init__.py', 'config.py', 'stage1.py', 'stage2.py', 'utils.py', '__init__.py', 'logging.py', 'timer.py', 'config-json.md', '2020-09-09-sparse-attention.md', 'sparse_attention.md', 'transformer_kernel.md', 'sa_backward_pass.png', 'sa_bert_base_time_result.png', 'sa_bert_large_time_result.png', 'sa_fixed_sparsity_structure.png', 'sa_forward_pass.png', 'sa_gpt2_time_result.png', 'sa_long_document_comprehension_result.png', 'sa_maximum_sequence_runnable_on_bert.png', 'sa_variable_sparsity_structure.png', 'variable_sparsity_pattern.png', 'install.sh', 'requirements-dev.txt', 'requirements-sparse-attn.txt', 'requirements.txt', 'setup.py', 'skip_sparse_attention.py', 'test_checkpointing.py', 'test_config.py', 'test_csr.py', 'test_ds_config.py', 'test_run.py']"
1661e83032d32bb61451ee2f4aaf31e68c901bef,update DSE and rename SA tests,['5518aae5f9a317df9e41b1c1e14d59234c0b2d98'],False,"['DeepSpeedExamples', 'test_sparse_attention.py']"
1ebcd6c50af7bc5c41507c60961f9031c729ec8c,Update test_sparse_attention.py,['1661e83032d32bb61451ee2f4aaf31e68c901bef'],False,['test_sparse_attention.py']
a64b0abbcc8fb0be18b6572982e95641a6871e01,fixed a typo; this was fixed before but seems like it has been lost in the refactor (#364),['ac12833ea790932eb2c23747375279ebc9aecfdf'],False,"['config.py', 'constants.py']"
9dadf38dd637d283d0869837cd5324f4086cbe1c,"Update Sparse Attention Tutorial (#357)

* adding BingSqaud e2e test

* updating the draft test; bring final step under try section

* finalizinf test for base deepspeed and deepspeed with ZeRO

* applying the comment (thanks Jeff); fixed formatting

* update Sparse Attention Tutorial

* fixed few issues and applied comments for better organization and readability

* updated sparse attention tutorial with making how to use section incremental; applying more comments

Co-authored-by: arashashari <arashashari@ArashMSLaptop.redmond.corp.microsoft.com>",['9e83ef21ea842a56ed6ba4c7b6952eaa6efd5cca'],False,"['navigation.yml', '2020-09-09-sparse-attention.md', 'sparse-attention.md']"
01726ce2b8ec1adbffae7974b5bfe600962c2043,"Add 1-bit Adam support to DeepSpeed (#380)

* 1-bit adam (#353)

Co-authored-by: Jeff Rasley <jerasley@microsoft.com>
Co-authored-by: Your Name <you@example.com>
Co-authored-by: tanghl1994 <htang14@ur.rochester.edu>
Co-authored-by: Hank <tanghl1994@gmail.com>
Co-authored-by: root <root@node2x12b.cs.rochester.edu>
Co-authored-by: Ammar Ahmad Awan <awan.ammar@microsoft.com>",['234bba0cdc7517647e58764a2d5b99375b0d0579'],False,"['azure-pipelines.yml', 'basic_install_test.py', 'constants.py', 'launch.py', 'multinode_runner.py', 'runner.py', 'config.py', 'custom_collectives.py', 'engine.py', 'fused_optimizer.py', 'onebit_adam.py', 'utils.py', 'getting-started.md', 'onebit-adam.md', 'install.sh', 'requirements-1bit-adam.txt', 'setup.py', 'test_com_reduce_cuda.py', 'test_com_reduce_host.py', 'test_server_error.py']"
161e8e60c6df5a74b3b607bc97bc889fa68a63bb,"fixing a link issue with SA tutorial (#387)

Co-authored-by: Jeff Rasley <jerasley@microsoft.com>",['01726ce2b8ec1adbffae7974b5bfe600962c2043'],False,['2020-09-09-sparse-attention.md']
41db1c2f033b82485a3ef7bd0a986d1a1b579519,"ZeRO-Offload release (#391)

* ZeRO-Offload (squash) (#381)

Co-authored-by: Olatunji Ruwase <olruwase@microsoft.com>
Co-authored-by: Reza Yazdani <reyazda@microsoft.com>
Co-authored-by: Jeff Rasley <jerasley@microsoft.com>
Co-authored-by: Jie <37380896+jren73@users.noreply.github.com>
Co-authored-by: Arash Ashari <arashari@microsoft.com>
Co-authored-by: Reza Yazdani <reyazda@microsoft.com>
Co-authored-by: Samyam Rajbhandari <samyamr@microsoft.com>
Co-authored-by: Shaden Smith <Shaden.Smith@microsoft.com>
Co-authored-by: arashashari <arashashari@ArashMSLaptop.redmond.corp.microsoft.com>
Co-authored-by: RezaYazdaniAminabadi <44502768+RezaYazdaniAminabadi@users.noreply.github.com>
Co-authored-by: Reza Yazdani <reyazda@microsoft.com>
Co-authored-by: Samyam Rajbhandari <samyamr@microsoft.com>
Co-authored-by: Shaden Smith <Shaden.Smith@microsoft.com>",['79093d74aa1632e5eac937480774b6fd29084228'],False,"['cpu_adam.cpp', 'custom_cuda_kernel.cu', 'cpu_adam.h', 'custom_cuda_layers.h', '__init__.py', '__init__.py', '__init__.py', 'cpu_adam.py', 'deepspeed_zero_utils.py', 'config.py', 'constants.py', 'engine.py', 'config.py', 'constants.py', 'stage1.py', 'stage2.py', 'utils.py', 'features.md', 'index.md', 'install.sh', 'requirements.txt', 'setup.py', 'ds_config_func_bs4_zero1.json', 'ds_config_func_bs4_zero2.json', 'ds_config_func_bs4_zero2_offload.json', 'ds_config_func_bs8_no_zero.json', 'ds_config_func_bs8_zero0_gas3.json', 'ds_config_func_bs8_zero1.json', 'ds_config_func_bs8_zero2.json', 'ds_config_func_bs8_zero2_gas3.json', 'ds_config_func_bs8_zero2_offload.json', 'ds_config_func_scheduler.json', 'ds_config_perf_bs16.json', 'ds_config_perf_bs32.json', 'ds_config_perf_bs8.json', 'ds_gpt2_test.sh', 'run_checkpoint_test.py', 'run_func_test.py', 'adam_test.py', 'adam_test1.py', 'test_adam_acuracy.py', 'test_checkpointing.py', 'test_dynamic_loss_scale.py', 'test_fp16.py']"
65c2f974d8308b3bd13036623fb1474caa535f82,"Pipeline parallel training engine. (#392)

Co-authored-by: Jeff Rasley <jerasley@microsoft.com>",['41db1c2f033b82485a3ef7bd0a986d1a1b579519'],False,"['__init__.py', '__init__.py', 'checkpointing.py', 'config.py', 'dataloader.py', 'engine.py', 'fused_optimizer.py', 'unfused_optimizer.py', '__init__.py', 'engine.py', 'module.py', 'p2p.py', 'schedule.py', 'topology.py', 'utils.py', 'stage1.py', '__init__.py', 'timer.py', 'navigation.yml', 'pipeline.md', '3d-parallelism.png', 'pipe-schedule.png', 'conf.py', 'index.rst', 'pipeline-extending.rst', 'pipeline.rst', 'install.sh', 'common.py', 'simple_model.py', 'test_checkpointing.py', 'test_data.py', 'test_partition.py', 'test_pipe.py', 'test_pipe_module.py', 'test_pipe_schedule.py', 'test_runtime_utils.py', 'test_topology.py']"
dca0b7841e4449e9a03d0f603df634b35d2e015a,"Fix datatype issue with sparse attention softmax (#363)

Fixes a dataype issue with softmax where the number of blocks being sent to the Triton kernel source was a torch.Tensor but should have been a python integer. On some environments (e.g., conda) this resulted in triton not knowing how to serialize the input (and crashing in our tests). Once switching to the correct datatype that triton expects this seems to have solved the issue.

Co-authored-by: Shaden Smith <Shaden.Smith@microsoft.com>",['093f09ff27ba3350b6e014a524075240612d5187'],False,['softmax.py']
b1d4bd734bffc99c0684edbec201fe347381c30b,fix for 16GB v100 nodes (#393),['2dea61f285ba245171a93672a90d7652b2608a30'],False,"['stage2.py', 'test_fp16.py']"
e549be607c0f85fc3eb91b3ce977f1d063d65f3c,"supporting different intermediate sizes other than 4 * hidden_dim (#389)

* supporting different intermediate sizes other than 4*hidden_dim

* run precommit

* uncommnet the unit tests

Co-authored-by: Jeff Rasley <jerasley@microsoft.com>",['c82756cd1571acde62916554446c5a6b324b5f20'],False,"['ds_transformer_cuda.cpp', 'transformer.py', 'test_cuda_backward.py', 'test_cuda_forward.py']"
4ac9bf60a740a5a8433ee256c48527c0fba63beb,"Revert ""supporting different intermediate sizes other than 4 * hidden_dim (#389)"" (#404)

This reverts commit e549be607c0f85fc3eb91b3ce977f1d063d65f3c.",['e549be607c0f85fc3eb91b3ce977f1d063d65f3c'],False,"['ds_transformer_cuda.cpp', 'transformer.py', 'test_cuda_backward.py', 'test_cuda_forward.py']"
91b4a93db01318cf7ad39b33ee3b2d2715abac54,"pytest skips for tests requiring certain ops (#411)

* add pytest skips around tests that require certain ops to be installed",['473ff985fb8770fbbd9073554a666aac683d57d2'],False,"['test_adam_acuracy.py', 'test_checkpointing.py', 'test_cuda_backward.py', 'test_cuda_forward.py', 'test_dynamic_loss_scale.py', 'test_fp16.py', 'test_sparse_attention.py']"
55ed105771d08fbffc0cb6d8cd56a2e61206ad1d,fix bug related to stitching reduced grads across communication partitions (#318),['91b4a93db01318cf7ad39b33ee3b2d2715abac54'],False,['stage1.py']
a9e8325f15d1537eba37fa6725e6cc12e60ee976,"add cpu-adam, reformat, add colors (#413)",['55ed105771d08fbffc0cb6d8cd56a2e61206ad1d'],False,['basic_install_test.py']
0e942df008a2540c729d985bc1abdce8a98c7168,"Add Linear warmup+decay lr schedule (#414)

Update lr schedule unit tests",['a9e8325f15d1537eba37fa6725e6cc12e60ee976'],False,"['lr_schedules.py', 'test_lr_schedulers.py']"
7d91be97652b464d389c7aa39a3a657a88f2d181,"Minor doc fixes (#417)

* Update installation instructions

* Format fix

* ZeRO tutorial

* Format fixes

* ZeRO-Offload

* ZeRO and ZeRO-Offload tutorials

* Update navigation page

* Format fixes

* Add yuxhe feedback

* Fix blog post link

* Fix OneBit-Adam link
Tweak scheduler example

* Fix date link

Co-authored-by: Shaden Smith <Shaden.Smith@microsoft.com>
Co-authored-by: Jeff Rasley <jerasley@microsoft.com>",['0e942df008a2540c729d985bc1abdce8a98c7168'],False,"['config-json.md', '2020-09-09-onebit-adam-news.md', 'onebit-adam.md']"
f5cce75e7061a6736f3021fd5a5a0c744704ed4f,"Overflow fix (#416)

* Switches fused_optimizer overflow calculation",['7d91be97652b464d389c7aa39a3a657a88f2d181'],False,['fused_optimizer.py']
4fef478f57fb27053f3d6f2ceab25ae635ec34a1,"Fix a typo in comments (#415)

* Update stage2.py

Co-authored-by: Jeff Rasley <jerasley@microsoft.com>",['f5cce75e7061a6736f3021fd5a5a0c744704ed4f'],False,['stage2.py']
c66f3881568c6ff7e77c6160dae20b5fea9fe4dd,Fix few typos in the docs (#418),['5812e84544fe5adc9c82593d15edf8d377ab902c'],False,['megatron.md']
01b6e27e7833a2ac3b415b03674ef11116078e9c,"Activation checkpointing bugfix and unit tests (#420)

* Activation checkpointing bugfix and unit tests.

* Activation checkpointing bugfix and unit tests.

Co-authored-by: Jeff Rasley <jerasley@microsoft.com>",['5bc7d4e1e6364f6d39d3320d9d9d09d9dba53e3f'],False,"['checkpointing.py', 'test_activation_checkpointing.py']"
a74a604a9e9dee5167b0ac94717674ae2902c494,"Revert ""Activation checkpointing bugfix and unit tests (#420)"" (#422)

This reverts commit 01b6e27e7833a2ac3b415b03674ef11116078e9c.

Co-authored-by: Shaden Smith <ShadenTSmith@gmail.com>",['01b6e27e7833a2ac3b415b03674ef11116078e9c'],False,"['checkpointing.py', 'test_activation_checkpointing.py']"
a825f99688b12d5b881fb2b578ac1d3fc956d138,Fix activation checkpoint unit tests for GPU systems (#421),['a74a604a9e9dee5167b0ac94717674ae2902c494'],False,"['checkpointing.py', 'test_activation_checkpointing.py']"
a148bd33d6cabdc363754e622a9aa24493ef7512,Add configurable intermediate size to transformer kernels (#423),['a825f99688b12d5b881fb2b578ac1d3fc956d138'],False,"['context.h', 'ds_transformer_cuda.cpp', 'transformer.py', 'test_cuda_backward.py', 'test_cuda_forward.py']"
f0f2a7026877d3fd2f6f5565a67cdffc89750cf0,"support dynamic sequence length in transformer kernels (#424)

Co-authored-by: Conglong Li <conglong.li@gmail.com>",['71f7df3945c467c851888b7ab274796ea57bb67a'],False,"['context.h', 'custom_cuda_layers.h', 'dropout.h', 'ds_transformer_cuda.h', 'gelu.h', 'normalize_layer.h', 'softmax.h', 'strided_batch_gemm.h', 'cublas_wrappers.cu', 'ds_transformer_cuda.cpp', 'gelu_kernels.cu', 'general_kernels.cu', 'normalize_kernels.cu', 'softmax_kernels.cu', 'transformer.py', 'test_cuda_backward.py', 'test_cuda_forward.py']"
5d40f006bbcf6aeb5f7e8bff1f33a00422aefdd1,"Fix urls in tutorial (#436)

* url fix

* revert absolute path but keep some actual fix

* add real readme",['f0f2a7026877d3fd2f6f5565a67cdffc89750cf0'],False,"['README.md', 'README.md', 'sparse-attention.md', 'zero-offload.md', 'zero.md']"
6d176c45fa7942ed236e02d193d26732f5816969,link fix part two :-) (#441),['0ca82156e1799672a9522e539c65f379bdb91a2a'],False,['pipeline.md']
5412a3341fa5d0211629ee87899015f98a62e0cc,unit test rename (#442),['6d176c45fa7942ed236e02d193d26732f5816969'],False,['test_cpu_adam.py']
6f28ea30958f615191c4ca3ef5b3ada13b5cc4e7,fix typos (#446),['5412a3341fa5d0211629ee87899015f98a62e0cc'],False,"['p2p.py', 'stage2.py']"
7b8be2a7d9a56847c30cd9db30a43b6dcfd975fa,"Disable default installation of CPU Adam (#450)

* Disable default installation of CPU Adam

* Handle cpufeature import/use errors separately",['6f28ea30958f615191c4ca3ef5b3ada13b5cc4e7'],False,"['stage2.py', 'setup.py', 'test_cpu_adam.py']"
95575579b3304f3cdd6bc1f9715535d424768b87,"Use parentesis around min and max to enable Windows build (#449)

* Towards Windows build

* formatting

Co-authored-by: Bruno Cabral <bruno@potelo.com.br>
Co-authored-by: Jeff Rasley <jerasley@microsoft.com>
Co-authored-by: Olatunji Ruwase <olruwase@microsoft.com>",['7b8be2a7d9a56847c30cd9db30a43b6dcfd975fa'],False,"['context.h', 'gemm_test.h', 'ds_transformer_cuda.cpp']"
11cf47efe1729a68206a743a2e0f740f9d148234,temporarily disable lr unit tests,['67176383c4195d3c13a91e78b6f8701d9d579dec'],False,['test_lr_schedulers.py']
679fc13512a74c039ac8881d557185c9860ac18a,turning off different tests (temp),['11cf47efe1729a68206a743a2e0f740f9d148234'],False,"['test_lr_schedulers.py', 'test_pipe.py']"
2efea6944616c7be9e35874adc37dbaf150ea05e,"gan tutorial (#462)

* gan tutorial

* formatting fix

* adding pointer to repo; adding navigation link

Co-authored-by: Jeff Rasley <jerasley@microsoft.com>",['679fc13512a74c039ac8881d557185c9860ac18a'],False,"['navigation.yml', 'gan.md']"
c39a76fed71f87fd0b026cf6dfd1aee8283319ed,"Fix printing momentum for non-deepspeed optimizer (#464)

* Fix printing momentum for non-deepspeed optimizer

Fix printing momentum for non-deepspeed optimizer

* fix momentum access for Adam

fix momentum access for Adam",['2efea6944616c7be9e35874adc37dbaf150ea05e'],False,['engine.py']
23fc48f320bae0eeb46058d6b949c79b1b6569dd,"Add DeepSpeed_Adam optimizer (#468)

* Update installation instructions

* Format fix

* ZeRO tutorial

* Format fixes

* ZeRO-Offload

* ZeRO and ZeRO-Offload tutorials

* Update navigation page

* Format fixes

* Add yuxhe feedback

* Fix blog post link

* Fix OneBit-Adam link
Tweak scheduler example

* Fix date link

* Add DeepSpeed_Adam

Co-authored-by: Shaden Smith <Shaden.Smith@microsoft.com>
Co-authored-by: Jeff Rasley <jerasley@microsoft.com>",['c39a76fed71f87fd0b026cf6dfd1aee8283319ed'],False,['config-json.md']
f5aa2547d88f145c4b5223d5bb8f79db69ee5288,"Add CPUAdam optimizer for zero-offload in deepspeed engine (#484)

* add adamW to CPU-ADAM implementation

* supporting cpu-adam optimizer for zero-offload on deepspeed side

* bump DSE to match cpu-adam updates

Co-authored-by: Jeff Rasley <jerasley@microsoft.com>",['d720fdb6857f4b71d922ca1e8efbe5271b5fb7c2'],False,"['DeepSpeedExamples', 'cpu_adam.cpp', 'cpu_adam.h', '__init__.py', 'cpu_adam.py', 'config.py', 'engine.py', 'stage2.py', 'config-json.md', 'optimizers.rst', 'test_cpu_adam.py']"
